Q,U,probability
34894899,5620,0.379063315
34894899,5644,0.377898356
34894899,5636,0.377000237
34894899,5652,0.373579414
34894899,5660,0.369406343
34894899,5668,0.369021462
34894899,5684,0.362779686
34894899,5692,0.355441278
34894899,5700,0.355111435
34894899,5708,0.351869916
34894899,5036,0.35
34894899,5716,0.348748732
34894899,5676,0.343508578
34895149,5428,0.547395595
34895149,6020,0.503852454
34895149,6028,0.472060678
34895149,6036,0.457037773
34895149,6044,0.453860462
34895149,6100,0.452010844
34895149,7580,0.410343145
34895149,5100,0.409717114
34895149,5036,0.35
34895149,5044,0.334281026
34895149,6052,0.318949688
34895149,5988,0.31346025
34895149,6372,0.302774969
34895149,6060,0.281722509
34895149,5156,0.272722125
34895149,6396,0.233424627
34895149,5004,0.23119617
34895149,4900,0.22066565
34895149,6076,0.215511851
34895149,6236,0.213663793
34913746,7788,0.535966329
34913746,7708,0.521828194
34913746,7796,0.476633719
34913746,6436,0.459549995
34913746,5100,0.366381046
34913746,5036,0.35
34913746,6132,0.326125423
34913746,6124,0.319388247
34913746,6140,0.305121199
34913746,6148,0.280014204
34913746,6164,0.271376597
34913746,6156,0.268017243
34913746,7652,0.257223623
34913746,8140,0.240810371
34913746,7660,0.229424661
34913746,5156,0.214681881
34913746,7508,0.210677544
34913746,5412,0.188574138
34913746,6244,0.162830493
34913746,5180,0.135751282
34914859,6124,0.55354565
34914859,6132,0.552696084
34914859,6140,0.539278608
34914859,6148,0.481255921
34914859,6156,0.457015082
34914859,6164,0.455994717
34914859,5036,0.35
34914859,8156,0.340473157
34914859,8148,0.336319538
34914859,8164,0.333467373
34914859,8172,0.329198235
34914859,8180,0.293165688
34914859,6244,0.255063508
34914859,5100,0.228452925
34914859,7252,0.21534112
34914859,5156,0.214681881
34914859,7980,0.208065138
34914859,6748,0.179693652
34914859,6756,0.179241253
34914859,6764,0.171319096
34929207,6748,0.547984047
34929207,6756,0.547531654
34929207,6764,0.52070154
34929207,6772,0.422986035
34929207,6524,0.411571536
34929207,5036,0.381349379
34929207,6788,0.355890202
34929207,6508,0.349419121
34929207,6468,0.305548924
34929207,6484,0.301293724
34929207,6476,0.289577846
34929207,6940,0.285702772
34929207,5156,0.285017716
34929207,6276,0.270953279
34929207,6492,0.265081952
34929207,6500,0.262055268
34929207,6292,0.261904435
34929207,6076,0.245065131
34929207,6516,0.238999145
34929207,6316,0.238744351
34931016,5116,0.622408118
34931016,5164,0.556775218
34931016,5100,0.508962373
34931016,5188,0.505378353
34931016,5036,0.35
34931016,5412,0.318584948
34931016,6076,0.302718568
34931016,5156,0.302250807
34931016,6532,0.260327317
34931016,7932,0.254189974
34931016,6684,0.252981512
34931016,6060,0.248819087
34931016,7924,0.246206815
34931016,7692,0.237652071
34931016,6844,0.233760014
34931016,7876,0.231680506
34931016,6852,0.219414841
34931016,6860,0.211643947
34931016,5196,0.186327527
34931016,7884,0.184236526
34938445,7108,0.458458612
34938445,8052,0.452877925
34938445,5532,0.410115751
34938445,5428,0.386767494
34938445,5140,0.359662608
34938445,5036,0.35
34938445,6020,0.343224354
34938445,8060,0.324086986
34938445,5948,0.316602589
34938445,6028,0.311432574
34938445,6044,0.302258505
34938445,6036,0.296409671
34938445,5348,0.290872195
34938445,5100,0.290523563
34938445,6308,0.286895615
34938445,5356,0.262327415
34938445,5156,0.25088838
34938445,7732,0.233287425
34938445,5364,0.225135879
34938445,6052,0.210268304
34956383,5772,0.678854381
34956383,5748,0.676391641
34956383,5780,0.67587712
34956383,5788,0.671465712
34956383,5804,0.661948204
34956383,5812,0.658070241
34956383,5820,0.657505018
34956383,5828,0.651991368
34956383,5796,0.650250333
34956383,5836,0.646148403
34956383,5844,0.645788205
34956383,5764,0.642353845
34956383,5860,0.595751673
34956383,5756,0.571749508
34956383,5868,0.570584058
34956383,5740,0.557256903
34956383,5876,0.53532064
34956383,7444,0.516531822
34956383,5852,0.492154089
34956383,6772,0.458612407
34960923,7612,0.695105707
34960923,7620,0.695066864
34960923,7628,0.639646342
34960923,7644,0.497445008
34960923,7636,0.466205954
34960923,6580,0.378950253
34960923,5100,0.378250694
34960923,5036,0.35
34960923,5092,0.323701108
34960923,7796,0.246872779
34960923,5156,0.214681881
34960923,4772,0.180141658
34960923,7924,0.157632099
34960923,5180,0.135751282
34960923,4892,0.132467618
34960923,5412,0.128868199
34960923,5428,0.120400855
34960923,5116,0.120204306
34960923,5436,0.120168418
34960923,5444,0.11516325
34968816,7740,0.415274124
34968816,7748,0.389700011
34968816,5164,0.376205272
34968816,5156,0.369118565
34968816,6844,0.368984885
34968816,6852,0.35463971
34968816,5036,0.35
34968816,5116,0.345585304
34968816,5100,0.341316555
34968816,6860,0.327983955
34968816,7780,0.313095443
34968816,7756,0.299012235
34968816,7876,0.283898422
34968816,4836,0.28251343
34968816,7764,0.275279271
34968816,7772,0.239139627
34968816,6620,0.234700813
34968816,6532,0.229276448
34968816,6556,0.229065735
34968816,7884,0.228637903
34982232,5772,0.678645822
34982232,5748,0.676182101
34982232,5780,0.675664952
34982232,5788,0.671252
34982232,5804,0.661734493
34982232,5812,0.657856529
34982232,5820,0.657291307
34982232,5828,0.651780477
34982232,5796,0.650040674
34982232,5836,0.645935518
34982232,5844,0.64557539
34982232,5764,0.642146937
34982232,5860,0.595560905
34982232,5756,0.571566044
34982232,5868,0.570400301
34982232,5740,0.557088757
34982232,5876,0.535148909
34982232,5852,0.526711707
34982232,7444,0.516364448
34982232,6772,0.458471364
34987685,5444,0.585984107
34987685,5052,0.423978338
34987685,6668,0.400792084
34987685,5060,0.3704353
34987685,5068,0.354067638
34987685,5036,0.35
34987685,6676,0.321687675
34987685,5076,0.303190019
34987685,5140,0.275301674
34987685,5084,0.244590249
34987685,5092,0.23135778
34987685,7460,0.228043685
34987685,7380,0.219583201
34987685,5156,0.214681881
34987685,7388,0.211048904
34987685,7452,0.21016838
34987685,5100,0.204824258
34987685,7468,0.203621127
34987685,5412,0.201935531
34987685,6980,0.173970225
34989731,7764,0.555831082
34989731,6276,0.519443964
34989731,6292,0.49980039
34989731,6316,0.487235035
34989731,6324,0.479552011
34989731,6300,0.46665954
34989731,6340,0.459665536
34989731,7740,0.396873146
34989731,7748,0.370612507
34989731,5036,0.35
34989731,7756,0.276375314
34989731,4836,0.269247654
34989731,6596,0.264855698
34989731,7108,0.262198202
34989731,5532,0.246951488
34989731,5156,0.2458847
34989731,8052,0.231648401
34989731,7772,0.226959635
34989731,7780,0.225021032
34989731,6620,0.22427465
34990505,6828,0.697965838
34990505,6836,0.670377988
34990505,6332,0.509503739
34990505,5964,0.445202066
34990505,6868,0.377993011
34990505,5036,0.35
34990505,6876,0.345271497
34990505,6884,0.300223183
34990505,6892,0.27060901
34990505,5156,0.214681881
34990505,5100,0.204824258
34990505,5556,0.173304095
34990505,6148,0.160305306
34990505,4772,0.150181581
34990505,5180,0.135751282
34990505,4892,0.132467618
34990505,5412,0.128868199
34990505,5428,0.120400855
34990505,5116,0.120204306
34990505,5436,0.120168418
34993266,4732,0.497638569
34993266,4740,0.489933446
34993266,4748,0.486049976
34993266,5772,0.480406073
34993266,5748,0.4770104
34993266,5780,0.473994634
34993266,4772,0.472559701
34993266,5788,0.468115163
34993266,4764,0.467530872
34993266,4756,0.462394007
34993266,5804,0.458597659
34993266,5812,0.454719692
34993266,5820,0.454154471
34993266,4788,0.45255708
34993266,5828,0.451324759
34993266,5796,0.45075529
34993266,4780,0.450244855
34993266,5764,0.445477642
34993266,5836,0.443584883
34993266,5844,0.443291508
35007944,6572,0.579768123
35007944,6564,0.564134007
35007944,6580,0.506143214
35007944,6596,0.493227794
35007944,6604,0.477116235
35007944,5508,0.39915097
35007944,5036,0.35
35007944,6708,0.330751844
35007944,6700,0.33028265
35007944,6412,0.314918332
35007944,6084,0.30527011
35007944,5092,0.298667487
35007944,6620,0.29416852
35007944,5052,0.293050993
35007944,5100,0.284450356
35007944,5156,0.280754825
35007944,7340,0.279412429
35007944,6740,0.259052395
35007944,5060,0.239507956
35007944,5068,0.233343711
35010903,7092,0.502279038
35010903,7084,0.498216704
35010903,7100,0.414759548
35010903,5036,0.366092488
35010903,7460,0.355334484
35010903,5572,0.336377309
35010903,7436,0.333605678
35010903,7452,0.316126962
35010903,7468,0.312297761
35010903,5868,0.268508252
35010903,6980,0.245925136
35010903,5412,0.242722019
35010903,5556,0.234332853
35010903,5156,0.233190149
35010903,5140,0.206017407
35010903,5100,0.204824258
35010903,6996,0.192220767
35010903,6484,0.190448384
35010903,7260,0.181496496
35010903,6468,0.171997732
35027304,6172,0.628712216
35027304,6188,0.622469561
35027304,6196,0.614686734
35027304,6180,0.596145118
35027304,6220,0.579184787
35027304,6228,0.560758897
35027304,6212,0.539062669
35027304,6236,0.526577368
35027304,6204,0.498894314
35027304,5036,0.35
35027304,7476,0.319475817
35027304,7956,0.301245436
35027304,7484,0.292568007
35027304,5932,0.289967891
35027304,6076,0.2777333
35027304,7244,0.241105872
35027304,5364,0.232759833
35027304,5100,0.229904086
35027304,5156,0.214681881
35027304,7700,0.198035079
35028265,6932,0.495233851
35028265,6948,0.484883029
35028265,6916,0.484048566
35028265,6956,0.467818435
35028265,5548,0.461920938
35028265,6924,0.431714153
35028265,5156,0.398328852
35028265,5564,0.390508475
35028265,5404,0.386438684
35028265,6972,0.367034283
35028265,6988,0.354232076
35028265,5036,0.35
35028265,6964,0.344903116
35028265,6980,0.343004894
35028265,8052,0.337369118
35028265,6996,0.311649042
35028265,5524,0.302748168
35028265,6620,0.287011672
35028265,6204,0.282992582
35028265,7772,0.279237652
35028352,8188,0.475952694
35028352,7108,0.467374582
35028352,5532,0.417528186
35028352,8052,0.410465476
35028352,8196,0.376628444
35028352,7980,0.363088244
35028352,5036,0.35
35028352,8060,0.330022297
35028352,8236,0.301386521
35028352,6692,0.294892455
35028352,6308,0.292727429
35028352,5100,0.251435559
35028352,7732,0.237094462
35028352,5156,0.214681881
35028352,5140,0.199335172
35028352,6700,0.199056847
35028352,7708,0.171967154
35028352,7788,0.165340148
35028352,7796,0.148203817
35028352,7292,0.1402771
35028580,5348,0.641758286
35028580,5356,0.59863523
35028580,5364,0.502255556
35028580,5140,0.397703983
35028580,5372,0.384236819
35028580,5036,0.35
35028580,5380,0.252506297
35028580,6556,0.251450003
35028580,5156,0.241475432
35028580,7540,0.236859907
35028580,7532,0.236366423
35028580,5388,0.22845526
35028580,7548,0.21706489
35028580,5100,0.204824258
35028580,7556,0.191097635
35028580,5396,0.156980009
35028580,5404,0.156209684
35028580,7516,0.14146659
35028580,6076,0.13862975
35028580,5180,0.135751282
35028878,7044,0.670141331
35028878,7052,0.667859037
35028878,5388,0.652785852
35028878,5396,0.609680953
35028878,7604,0.558245116
35028878,6900,0.548264994
35028878,6868,0.545106532
35028878,7596,0.524996387
35028878,5556,0.506316201
35028878,7028,0.499645029
35028878,6908,0.483129075
35028878,7588,0.405539136
35028878,7444,0.403197855
35028878,7036,0.371727737
35028878,5036,0.35
35028878,6092,0.272645027
35028878,5156,0.214681881
35028878,5100,0.204824258
35028878,6828,0.200272867
35028878,5452,0.18082174
35029113,6844,0.617744414
35029113,6852,0.603399237
35029113,6860,0.542002912
35029113,5156,0.465123588
35029113,5036,0.35
35029113,6900,0.317043104
35029113,5412,0.310547814
35029113,6556,0.288401351
35029113,5164,0.284454515
35029113,7540,0.273149873
35029113,7532,0.273111659
35029113,7548,0.254044819
35029113,6908,0.244292404
35029113,7556,0.227041377
35029113,5940,0.217017909
35029113,4804,0.214670164
35029113,5932,0.20518142
35029113,5100,0.204824258
35029113,7100,0.200832614
35029113,6148,0.200404965
35049466,6068,0.523748794
35049466,6628,0.493091107
35049466,6092,0.488094408
35049466,6084,0.487998957
35049466,6636,0.475895675
35049466,6644,0.46798039
35049466,6108,0.462434829
35049466,5372,0.44563453
35049466,6652,0.407184456
35049466,6276,0.400380522
35049466,6292,0.385813376
35049466,5428,0.369438977
35049466,6316,0.368171594
35049466,6324,0.362100701
35049466,5036,0.35
35049466,6300,0.349753699
35049466,6340,0.340602094
35049466,6020,0.325895838
35049466,6660,0.296381841
35049466,6028,0.294104057
35051155,7092,0.465372623
35051155,7084,0.463388788
35051155,7100,0.384608125
35051155,5036,0.35
35051155,5428,0.346319178
35051155,5156,0.343542931
35051155,5572,0.313710323
35051155,6284,0.309024615
35051155,6020,0.302776038
35051155,7276,0.295593484
35051155,5100,0.277509949
35051155,6028,0.270984257
35051155,6044,0.264083094
35051155,8028,0.260066873
35051155,6116,0.258293644
35051155,6036,0.255961354
35051155,5868,0.249664892
35051155,6244,0.245711449
35051155,7116,0.236490403
35051155,5148,0.234705565
35052823,5348,0.473937109
35052823,5364,0.444721565
35052823,5356,0.437786525
35052823,6212,0.37945658
35052823,6380,0.376120298
35052823,6388,0.366727846
35052823,6404,0.365134183
35052823,5036,0.35
35052823,5156,0.340123142
35052823,6588,0.310771637
35052823,6420,0.300124274
35052823,5140,0.293934189
35052823,5372,0.28943514
35052823,5412,0.286601116
35052823,6612,0.278448553
35052823,6196,0.278065731
35052823,6428,0.271552468
35052823,6172,0.269810766
35052823,6188,0.242466036
35052823,6236,0.22915294
35063648,7348,0.510838046
35063648,7316,0.481757257
35063648,7324,0.481737833
35063648,7332,0.466730167
35063648,5956,0.448203519
35063648,5036,0.35
35063648,6924,0.346326938
35063648,4732,0.340117237
35063648,7340,0.333365136
35063648,4740,0.332412112
35063648,4772,0.328561966
35063648,4748,0.328528644
35063648,5156,0.319532485
35063648,4764,0.312730044
35063648,4788,0.310817693
35063648,5548,0.306646669
35063648,4780,0.305314766
35063648,7356,0.300039808
35063648,4756,0.299504428
35063648,6932,0.295555239
35073771,5412,0.413605457
35073771,7460,0.401630012
35073771,6380,0.372586931
35073771,5156,0.366313506
35073771,6388,0.363194479
35073771,6404,0.361611255
35073771,7468,0.351823336
35073771,5036,0.35
35073771,7452,0.344953552
35073771,6420,0.324170516
35073771,5100,0.315736268
35073771,6436,0.304379622
35073771,5204,0.273959949
35073771,6980,0.27209506
35073771,6428,0.26888956
35073771,6780,0.250785705
35073771,7708,0.250017817
35073771,7788,0.248023316
35073771,5220,0.234431548
35073771,5140,0.230674289
